Frame Count, Data Count, Touch Flag, Time, PPG 0, PPG 1, PPG 2, HR, SG, RET, 
181, 3, 1, 9.90, 10486623, 69768641, 1027373, 65.44653, 49, MSG_HR_READY, 
181, 4, 1, 9.90, 10486431, 69756219, 1027327, 65.44653, 49, MSG_HR_READY, 
181, 5, 1, 9.90, 10485759, 69764143, 1027229, 65.44653, 49, MSG_HR_READY, 
181, 6, 1, 9.90, 10486271, 69780633, 1027669, 65.44653, 49, MSG_HR_READY, 
181, 7, 1, 9.90, 10489561, 69795091, 1028193, 65.44653, 49, MSG_HR_READY, 
181, 8, 1, 9.90, 10497033, 69805585, 1029187, 65.44653, 49, MSG_HR_READY, 
181, 9, 1, 9.90, 10500387, 69824325, 1030735, 65.44653, 49, MSG_HR_READY, 
181, 10, 1, 9.90, 10510735, 69840815, 1032799, 65.44653, 49, MSG_HR_READY, 
181, 11, 1, 9.90, 10521753, 69875725, 1035069, 65.44653, 49, MSG_HR_READY, 
181, 12, 1, 9.90, 10530537, 69904317, 1037421, 65.44653, 49, MSG_HR_READY, 
181, 13, 1, 9.90, 10541491, 69928519, 1040707, 65.44653, 49, MSG_HR_READY, 
181, 14, 1, 9.90, 10553149, 69963321, 1043491, 65.44653, 49, MSG_HR_READY, 
181, 15, 1, 9.90, 10562633, 69987307, 1045973, 65.44653, 49, MSG_HR_READY, 
181, 16, 1, 9.90, 10570299, 70004121, 1048583, 65.44653, 49, MSG_HR_READY, 
181, 17, 1, 9.90, 10575089, 70018577, 1050709, 65.44653, 49, MSG_HR_READY, 
181, 18, 1, 9.90, 10581509, 70047811, 1052271, 65.44653, 49, MSG_HR_READY, 
181, 19, 1, 9.90, 10584479, 70057877, 1053721, 65.44653, 49, MSG_HR_READY, 
182, 0, 1, 10.00, 10595307, 70063873, 1055891, 65.45308, 49, MSG_HR_READY, 
182, 1, 1, 10.00, 10603035, 70078865, 1057545, 65.45308, 49, MSG_HR_READY, 
182, 2, 1, 10.00, 10606549, 70098033, 1059633, 65.45308, 49, MSG_HR_READY, 
182, 3, 1, 10.00, 10613861, 70114417, 1062061, 65.45308, 49, MSG_HR_READY, 
182, 4, 1, 10.00, 10618173, 70134657, 1063973, 65.45308, 49, MSG_HR_READY, 
182, 5, 1, 10.00, 10623027, 70141939, 1065741, 65.45308, 49, MSG_HR_READY, 
182, 6, 1, 10.00, 10628489, 70159393, 1067145, 65.45308, 49, MSG_HR_READY, 
182, 7, 1, 10.00, 10629191, 70165497, 1069013, 65.45308, 49, MSG_HR_READY, 
182, 8, 1, 10.00, 10632067, 70175349, 1070265, 65.45308, 49, MSG_HR_READY, 
182, 9, 1, 10.00, 10634365, 70184773, 1071471, 65.45308, 49, MSG_HR_READY, 
182, 10, 1, 10.00, 10636569, 70200515, 1072731, 65.45308, 49, MSG_HR_READY, 
182, 11, 1, 10.00, 10640147, 70205225, 1074111, 65.45308, 49, MSG_HR_READY, 
182, 12, 1, 10.00, 10643467, 70211651, 1075425, 65.45308, 49, MSG_HR_READY, 
182, 13, 1, 10.00, 10645895, 70226965, 1076541, 65.45308, 49, MSG_HR_READY, 
182, 14, 1, 10.00, 10647811, 70223001, 1077869, 65.45308, 49, MSG_HR_READY, 
182, 15, 1, 10.00, 10650143, 70237137, 1078081, 65.45308, 49, MSG_HR_READY, 
182, 16, 1, 10.00, 10648865, 70233067, 1079325, 65.45308, 49, MSG_HR_READY, 
182, 17, 1, 10.00, 10649727, 70238529, 1079697, 65.45308, 49, MSG_HR_READY, 
182, 18, 1, 10.00, 10651101, 70234139, 1080373, 65.45308, 49, MSG_HR_READY, 
182, 19, 1, 10.00, 10651707, 70238851, 1080873, 65.45308, 49, MSG_HR_READY, 
183, 0, 1, 10.00, 10655669, 70239493, 1081557, 65.4539, 49, MSG_HR_READY, 
183, 1, 1, 10.00, 10664515, 70244419, 1082543, 65.4539, 49, MSG_HR_READY, 
183, 2, 1, 10.00, 10661065, 70245919, 1083871, 65.4539, 49, MSG_HR_READY, 
183, 3, 1, 10.00, 10663109, 70265087, 1085009, 65.4539, 49, MSG_HR_READY, 
183, 4, 1, 10.00, 10667007, 70285861, 1086117, 65.4539, 49, MSG_HR_READY, 
183, 5, 1, 10.00, 10671253, 70302137, 1087893, 65.4539, 49, MSG_HR_READY, 
183, 6, 1, 10.00, 10674161, 70302459, 1089153, 65.4539, 49, MSG_HR_READY, 
183, 7, 1, 10.00, 10677257, 70323233, 1089935, 65.4539, 49, MSG_HR_READY, 
183, 8, 1, 10.00, 10679047, 70311775, 1091271, 65.4539, 49, MSG_HR_READY, 
183, 9, 1, 10.00, 10681091, 70324947, 1092757, 65.4539, 49, MSG_HR_READY, 
183, 10, 1, 10.00, 10683295, 70334477, 1094009, 65.4539, 49, MSG_HR_READY, 
183, 11, 1, 10.00, 10686903, 70348185, 1095671, 65.4539, 49, MSG_HR_READY, 
183, 12, 1, 10.00, 10692301, 70363497, 1097113, 65.4539, 49, MSG_HR_READY, 
183, 13, 1, 10.00, 10697761, 70368317, 1098267, 65.4539, 49, MSG_HR_READY, 
183, 14, 1, 10.00, 10699231, 70376991, 1099663, 65.4539, 49, MSG_HR_READY, 
183, 15, 1, 10.00, 10700923, 70382559, 1100421, 65.4539, 49, MSG_HR_READY, 
183, 16, 1, 10.00, 10700093, 70380523, 1100725, 65.4539, 49, MSG_HR_READY, 
183, 17, 1, 10.00, 10694345, 70378383, 1099769, 65.4539, 49, MSG_HR_READY, 
183, 18, 1, 10.00, 10689459, 70357393, 1097615, 65.4539, 49, MSG_HR_READY, 
183, 19, 1, 10.00, 10670615, 70295391, 1092287, 65.4539, 49, MSG_HR_READY, 
184, 0, 1, 10.00, 10639827, 70220003, 1083629, 65.44598, 49, MSG_HR_READY, 
184, 1, 1, 10.00, 10605335, 70100389, 1072093, 65.44598, 49, MSG_HR_READY, 
184, 2, 1, 10.00, 10558577, 69966855, 1058175, 65.44598, 49, MSG_HR_READY, 
184, 3, 1, 10.00, 10506487, 69833533, 1044151, 65.44598, 49, MSG_HR_READY, 
184, 4, 1, 10.00, 10457271, 69710279, 1030113, 65.44598, 49, MSG_HR_READY, 
184, 5, 1, 10.00, 10415273, 69592057, 1018017, 65.44598, 49, MSG_HR_READY, 
184, 6, 1, 10.00, 10381037, 69507889, 1009023, 65.44598, 49, MSG_HR_READY, 
184, 7, 1, 10.00, 10357083, 69453061, 1001609, 65.44598, 49, MSG_HR_READY, 
184, 8, 1, 10.00, 10341243, 69431215, 996981, 65.44598, 49, MSG_HR_READY, 
184, 9, 1, 10.00, 10334631, 69413761, 994635, 65.44598, 49, MSG_HR_READY, 
184, 10, 1, 10.00, 10338241, 69437213, 993815, 65.44598, 49, MSG_HR_READY, 
184, 11, 1, 10.00, 10344117, 69455203, 993953, 65.44598, 49, MSG_HR_READY, 
184, 12, 1, 10.00, 10353187, 69478655, 995113, 65.44598, 49, MSG_HR_READY, 
184, 13, 1, 10.00, 10364781, 69507889, 997071, 65.44598, 49, MSG_HR_READY, 
184, 14, 1, 10.00, 10380079, 69534767, 998939, 65.44598, 49, MSG_HR_READY, 
184, 15, 1, 10.00, 10391895, 69568819, 1000745, 65.44598, 49, MSG_HR_READY, 
184, 16, 1, 10.00, 10407577, 69594949, 1002543, 65.44598, 49, MSG_HR_READY, 
184, 17, 1, 10.00, 10417925, 69612617, 1004455, 65.44598, 49, MSG_HR_READY, 
184, 18, 1, 10.00, 10426037, 69638211, 1006019, 65.44598, 49, MSG_HR_READY, 
184, 19, 1, 10.00, 10437535, 69662519, 1007703, 65.44598, 49, MSG_HR_READY, 
185, 0, 1, 9.90, 10441973, 69665517, 1009191, 65.44598, 49, MSG_SUCCESS, 
185, 1, 1, 9.90, 10451811, 69695181, 1010579, 65.44598, 49, MSG_SUCCESS, 
185, 2, 1, 9.90, 10451171, 69703747, 1011831, 65.44598, 49, MSG_SUCCESS, 
185, 3, 1, 9.90, 10454653, 69723237, 1013107, 65.44598, 49, MSG_SUCCESS, 
185, 4, 1, 9.90, 10459987, 69728805, 1014897, 65.44598, 49, MSG_SUCCESS, 
185, 5, 1, 9.90, 10462733, 69743261, 1016453, 65.44598, 49, MSG_SUCCESS, 
185, 6, 1, 9.90, 10469375, 69757611, 1018343, 65.44598, 49, MSG_SUCCESS, 
185, 7, 1, 9.90, 10474359, 69776779, 1020263, 65.44598, 49, MSG_SUCCESS, 
185, 8, 1, 9.90, 10480267, 69794983, 1021871, 65.44598, 49, MSG_SUCCESS, 
185, 9, 1, 9.90, 10489593, 69815757, 1023647, 65.44598, 49, MSG_SUCCESS, 
185, 10, 1, 9.90, 10496843, 69817793, 1025279, 65.44598, 49, MSG_SUCCESS, 
185, 11, 1, 9.90, 10499301, 69825823, 1026143, 65.44598, 49, MSG_SUCCESS, 
185, 12, 1, 9.90, 10500963, 69806869, 1026925, 65.44598, 49, MSG_SUCCESS, 
185, 13, 1, 9.90, 10500483, 69801301, 1026819, 65.44598, 49, MSG_SUCCESS, 
185, 14, 1, 9.90, 10495853, 69775493, 1026917, 65.44598, 49, MSG_SUCCESS, 
185, 15, 1, 9.90, 10489975, 69752471, 1025809, 65.44598, 49, MSG_SUCCESS, 
185, 16, 1, 9.90, 10479405, 69724843, 1024831, 65.44598, 49, MSG_SUCCESS, 
185, 17, 1, 9.90, 10469759, 69710815, 1024041, 65.44598, 49, MSG_SUCCESS, 
185, 18, 1, 9.90, 10462541, 69681473, 1023003, 65.44598, 49, MSG_SUCCESS, 
185, 19, 1, 9.90, 10456185, 69667123, 1022517, 65.44598, 49, MSG_SUCCESS, 
186, 0, 1, 10.00, 10451555, 69659413, 1022107, 65.4382, 49, MSG_HR_READY, 
186, 1, 1, 10.00, 10455195, 69663269, 1022273, 65.4382, 49, MSG_HR_READY, 
186, 2, 1, 10.00, 10449287, 69668945, 1022509, 65.4382, 49, MSG_HR_READY, 
186, 3, 1, 10.00, 10453087, 69668623, 1023139, 65.4382, 49, MSG_HR_READY, 
186, 4, 1, 10.00, 10459283, 69681795, 1024443, 65.4382, 49, MSG_HR_READY, 
186, 5, 1, 10.00, 10466533, 69698929, 1026121, 65.4382, 49, MSG_HR_READY, 
186, 6, 1, 10.00, 10474581, 69724201, 1027829, 65.4382, 49, MSG_HR_READY, 
186, 7, 1, 10.00, 10481353, 69747437, 1029855, 65.4382, 49, MSG_HR_READY, 
186, 8, 1, 10.00, 10490391, 69767677, 1031827, 65.4382, 49, MSG_HR_READY, 
186, 9, 1, 10.00, 10496715, 69791985, 1034233, 65.4382, 49, MSG_HR_READY, 
186, 10, 1, 10.00, 10503167, 69813081, 1036077, 65.4382, 49, MSG_HR_READY, 
186, 11, 1, 10.00, 10511725, 69838031, 1038127, 65.4382, 49, MSG_HR_READY, 
186, 12, 1, 10.00, 10518815, 69851095, 1040069, 65.4382, 49, MSG_HR_READY, 
186, 13, 1, 10.00, 10526097, 69879045, 1041677, 65.4382, 49, MSG_HR_READY, 
186, 14, 1, 10.00, 10530185, 69890181, 1043317, 65.4382, 49, MSG_HR_READY, 
186, 15, 1, 10.00, 10535455, 69901319, 1044835, 65.4382, 49, MSG_HR_READY, 
186, 16, 1, 10.00, 10542161, 69915239, 1046467, 65.4382, 49, MSG_HR_READY, 
186, 17, 1, 10.00, 10548453, 69932053, 1048151, 65.4382, 49, MSG_HR_READY, 
186, 18, 1, 10.00, 10554139, 69947043, 1050215, 65.4382, 49, MSG_HR_READY, 
186, 19, 1, 10.00, 10561643, 69979919, 1052287, 65.4382, 49, MSG_HR_READY, 
187, 0, 1, 10.00, 10569661, 70006155, 1054093, 65.40587, 49, MSG_HR_READY, 
187, 1, 1, 10.00, 10577741, 70017077, 1055915, 65.40587, 49, MSG_HR_READY, 
187, 2, 1, 10.00, 10583297, 70028535, 1057691, 65.40587, 49, MSG_HR_READY, 
187, 3, 1, 10.00, 10587513, 70054665, 1059329, 65.40587, 49, MSG_HR_READY, 
187, 4, 1, 10.00, 10592687, 70063659, 1060923, 65.40587, 49, MSG_HR_READY, 
187, 5, 1, 10.00, 10596041, 70069335, 1062737, 65.40587, 49, MSG_HR_READY, 
187, 6, 1, 10.00, 10600097, 70082721, 1064035, 65.40587, 49, MSG_HR_READY, 
187, 7, 1, 10.00, 10600895, 70074903, 1064853, 65.40587, 49, MSG_HR_READY, 
187, 8, 1, 10.00, 10600543, 70079829, 1066067, 65.40587, 49, MSG_HR_READY, 
187, 9, 1, 10.00, 10601055, 70084113, 1066615, 65.40587, 49, MSG_HR_READY, 
187, 10, 1, 10.00, 10602397, 70086147, 1066659, 65.40587, 49, MSG_HR_READY, 
187, 11, 1, 10.00, 10600321, 70075011, 1067161, 65.40587, 49, MSG_HR_READY, 
187, 12, 1, 10.00, 10601375, 70078115, 1067509, 65.40587, 49, MSG_HR_READY, 
187, 13, 1, 10.00, 10604983, 70095677, 1068383, 65.40587, 49, MSG_HR_READY, 
187, 14, 1, 10.00, 10606037, 70088075, 1069787, 65.40587, 49, MSG_HR_READY, 
187, 15, 1, 10.00, 10611721, 70095143, 1070985, 65.40587, 49, MSG_HR_READY, 
187, 16, 1, 10.00, 10618717, 70114203, 1072807, 65.40587, 49, MSG_HR_READY, 
187, 17, 1, 10.00, 10619675, 70124913, 1074627, 65.40587, 49, MSG_HR_READY, 
187, 18, 1, 10.00, 10625071, 70140225, 1076039, 65.40587, 49, MSG_HR_READY, 
187, 19, 1, 10.00, 10626829, 70155003, 1077777, 65.40587, 49, MSG_HR_READY, 
188, 0, 1, 10.00, 10629959, 70152005, 1078923, 65.40182, 49, MSG_HR_READY, 
188, 1, 1, 10.00, 10637623, 70158323, 1080175, 65.40182, 49, MSG_HR_READY, 
188, 2, 1, 10.00, 10633951, 70168067, 1081237, 65.40182, 49, MSG_HR_READY, 
188, 3, 1, 10.00, 10637177, 70180489, 1082535, 65.40182, 49, MSG_HR_READY, 
188, 4, 1, 10.00, 10641361, 70216469, 1083879, 65.40182, 49, MSG_HR_READY, 
188, 5, 1, 10.00, 10652091, 70223217, 1085389, 65.40182, 49, MSG_HR_READY, 
188, 6, 1, 10.00, 10657777, 70234675, 1087771, 65.40182, 49, MSG_HR_READY, 
188, 7, 1, 10.00, 10664355, 70255985, 1089099, 65.40182, 49, MSG_HR_READY, 
188, 8, 1, 10.00, 10672403, 70265301, 1091019, 65.40182, 49, MSG_HR_READY, 
188, 9, 1, 10.00, 10672563, 70262837, 1092567, 65.40182, 49, MSG_HR_READY, 
188, 10, 1, 10.00, 10674543, 70270119, 1093023, 65.40182, 49, MSG_HR_READY, 
188, 11, 1, 10.00, 10668507, 70244311, 1091809, 65.40182, 49, MSG_HR_READY, 
188, 12, 1, 10.00, 10657649, 70207261, 1087719, 65.40182, 49, MSG_HR_READY, 
188, 13, 1, 10.00, 10631683, 70112597, 1080669, 65.40182, 49, MSG_HR_READY, 
188, 14, 1, 10.00, 10591953, 70025751, 1070689, 65.40182, 49, MSG_HR_READY, 
188, 15, 1, 10.00, 10548773, 69888041, 1058069, 65.40182, 49, MSG_HR_READY, 
188, 16, 1, 10.00, 10498695, 69771211, 1044759, 65.40182, 49, MSG_HR_READY, 
188, 17, 1, 10.00, 10450693, 69636819, 1031813, 65.40182, 49, MSG_HR_READY, 
188, 18, 1, 10.00, 10406267, 69514741, 1020225, 65.40182, 49, MSG_HR_READY, 
188, 19, 1, 10.00, 10369315, 69431537, 1010785, 65.40182, 49, MSG_HR_READY, 
189, 0, 1, 10.00, 10341913, 69363003, 1003431, 65.40132, 49, MSG_HR_READY, 
189, 1, 1, 10.00, 10326807, 69330235, 998939, 65.40132, 49, MSG_HR_READY, 
189, 2, 1, 10.00, 10313393, 69284831, 996245, 65.40132, 49, MSG_HR_READY, 
189, 3, 1, 10.00, 10309751, 69280655, 994673, 65.40132, 49, MSG_HR_READY, 
189, 4, 1, 10.00, 10312275, 69281511, 994431, 65.40132, 49, MSG_HR_READY, 
189, 5, 1, 10.00, 10317353, 69300465, 995075, 65.40132, 49, MSG_HR_READY, 
189, 6, 1, 10.00, 10327221, 69320597, 996221, 65.40132, 49, MSG_HR_READY, 
189, 7, 1, 10.00, 10333929, 69339765, 997299, 65.40132, 49, MSG_HR_READY, 
189, 8, 1, 10.00, 10345873, 69375317, 999477, 65.40132, 49, MSG_HR_READY, 
189, 9, 1, 10.00, 10358713, 69396413, 1001413, 65.40132, 49, MSG_HR_READY, 
189, 10, 1, 10.00, 10368197, 69418579, 1003521, 65.40132, 49, MSG_HR_READY, 
189, 11, 1, 10.00, 10376245, 69446635, 1004933, 65.40132, 49, MSG_HR_READY, 
189, 12, 1, 10.00, 10385763, 69468481, 1006291, 65.40132, 49, MSG_HR_READY, 
189, 13, 1, 10.00, 10392343, 69462271, 1007977, 65.40132, 49, MSG_HR_READY, 
189, 14, 1, 10.00, 10394865, 69477263, 1009183, 65.40132, 49, MSG_HR_READY, 
189, 15, 1, 10.00, 10399721, 69500821, 1010617, 65.40132, 49, MSG_HR_READY, 
189, 16, 1, 10.00, 10405085, 69505105, 1011945, 65.40132, 49, MSG_HR_READY, 
189, 17, 1, 10.00, 10411665, 69515599, 1013819, 65.40132, 49, MSG_HR_READY, 
189, 18, 1, 10.00, 10420735, 69544725, 1016035, 65.40132, 49, MSG_HR_READY, 
189, 19, 1, 10.00, 10430445, 69588095, 1018935, 65.40132, 49, MSG_HR_READY, 
190, 0, 1, 10.10, 10441719, 69602017, 1021431, 65.40125, 49, MSG_HR_READY, 
190, 1, 1, 10.10, 10452225, 69620113, 1023807, 65.40125, 49, MSG_HR_READY, 
190, 2, 1, 10.10, 10453727, 69624289, 1025477, 65.40125, 49, MSG_HR_READY, 
190, 3, 1, 10.10, 10454557, 69640353, 1026235, 65.40125, 49, MSG_HR_READY, 
190, 4, 1, 10.10, 10454301, 69623005, 1026645, 65.40125, 49, MSG_HR_READY, 
190, 5, 1, 10.10, 10448585, 69619685, 1025917, 65.40125, 49, MSG_HR_READY, 
190, 6, 1, 10.10, 10441207, 69582419, 1024665, 65.40125, 49, MSG_HR_READY, 
190, 7, 1, 10.10, 10433383, 69575031, 1022933, 65.40125, 49, MSG_HR_READY, 
190, 8, 1, 10.10, 10426899, 69541835, 1021545, 65.40125, 49, MSG_HR_READY, 
190, 9, 1, 10.10, 10419617, 69526415, 1019861, 65.40125, 49, MSG_HR_READY, 
190, 10, 1, 10.10, 10414411, 69502641, 1018661, 65.40125, 49, MSG_HR_READY, 
190, 11, 1, 10.10, 10410227, 69488077, 1018123, 65.40125, 49, MSG_HR_READY, 
190, 12, 1, 10.10, 10407385, 69492147, 1018281, 65.40125, 49, MSG_HR_READY, 
190, 13, 1, 10.10, 10407353, 69494181, 1018433, 65.40125, 49, MSG_HR_READY, 
190, 14, 1, 10.10, 10413261, 69514099, 1019277, 65.40125, 49, MSG_HR_READY, 
190, 15, 1, 10.10, 10418755, 69528127, 1020885, 65.40125, 49, MSG_HR_READY, 
190, 16, 1, 10.10, 10426611, 69547081, 1022153, 65.40125, 49, MSG_HR_READY, 
190, 17, 1, 10.10, 10431115, 69575137, 1024065, 65.40125, 49, MSG_HR_READY, 
190, 18, 1, 10.10, 10439483, 69605443, 1025909, 65.40125, 49, MSG_HR_READY, 
190, 19, 1, 10.10, 10445965, 69618721, 1027987, 65.40125, 49, MSG_HR_READY, 
191, 0, 1, 10.00, 10458293, 69645279, 1030105, 65.40125, 49, MSG_SUCCESS, 
191, 1, 1, 10.00, 10471069, 69674513, 1032571, 65.40125, 49, MSG_SUCCESS, 
191, 2, 1, 10.00, 10480427, 69704817, 1035007, 65.40125, 49, MSG_SUCCESS, 
191, 3, 1, 10.00, 10487995, 69721845, 1037253, 65.40125, 49, MSG_SUCCESS, 
191, 4, 1, 10.00, 10501921, 69756539, 1039909, 65.40125, 49, MSG_SUCCESS, 
191, 5, 1, 10.00, 10508755, 69779349, 1042603, 65.40125, 49, MSG_SUCCESS, 
191, 6, 1, 10.00, 10518623, 69800551, 1045033, 65.40125, 49, MSG_SUCCESS, 
191, 7, 1, 10.00, 10526513, 69826895, 1047437, 65.40125, 49, MSG_SUCCESS, 
191, 8, 1, 10.00, 10534593, 69839745, 1049721, 65.40125, 49, MSG_SUCCESS, 
191, 9, 1, 10.00, 10539767, 69850775, 1052097, 65.40125, 49, MSG_SUCCESS, 
191, 10, 1, 10.00, 10545867, 69871657, 1054085, 65.40125, 49, MSG_SUCCESS, 
191, 11, 1, 10.00, 10549539, 69896499, 1056097, 65.40125, 49, MSG_SUCCESS, 
191, 12, 1, 10.00, 10556023, 69908493, 1058327, 65.40125, 49, MSG_SUCCESS, 
191, 13, 1, 10.00, 10563687, 69921237, 1059981, 65.40125, 49, MSG_SUCCESS, 
191, 14, 1, 10.00, 10571769, 69956361, 1061985, 65.40125, 49, MSG_SUCCESS, 
191, 15, 1, 10.00, 10578379, 69955717, 1063845, 65.40125, 49, MSG_SUCCESS, 
191, 16, 1, 10.00, 10584575, 69971673, 1065393, 65.40125, 49, MSG_SUCCESS, 
191, 17, 1, 10.00, 10590005, 69971567, 1066621, 65.40125, 49, MSG_SUCCESS, 
191, 18, 1, 10.00, 10587673, 69978527, 1067881, 65.40125, 49, MSG_SUCCESS, 
191, 19, 1, 10.00, 10588471, 69983989, 1068671, 65.40125, 49, MSG_SUCCESS, 
192, 0, 1, 10.00, 10589685, 69991055, 1069423, 65.40214, 49, MSG_HR_READY, 
192, 1, 1, 10.00, 10596583, 69988593, 1070143, 65.40214, 49, MSG_HR_READY, 
192, 2, 1, 10.00, 10591665, 69989343, 1070865, 65.40214, 49, MSG_HR_READY, 
192, 3, 1, 10.00, 10593805, 69996731, 1071759, 65.40214, 49, MSG_HR_READY, 
192, 4, 1, 10.00, 10595849, 70000265, 1072647, 65.40214, 49, MSG_HR_READY, 
192, 5, 1, 10.00, 10599841, 70010973, 1073589, 65.40214, 49, MSG_HR_READY, 
192, 6, 1, 10.00, 10605589, 70016757, 1075137, 65.40214, 49, MSG_HR_READY, 
192, 7, 1, 10.00, 10605495, 70038387, 1076145, 65.40214, 49, MSG_HR_READY, 
192, 8, 1, 10.00, 10608561, 70047275, 1078065, 65.40214, 49, MSG_HR_READY, 
192, 9, 1, 10.00, 10614661, 70059805, 1079121, 65.40214, 49, MSG_HR_READY, 
192, 10, 1, 10.00, 10619227, 70075761, 1080395, 65.40214, 49, MSG_HR_READY, 
192, 11, 1, 10.00, 10621591, 70078437, 1081693, 65.40214, 49, MSG_HR_READY, 
192, 12, 1, 10.00, 10626031, 70088503, 1083021, 65.40214, 49, MSG_HR_READY, 
192, 13, 1, 10.00, 10631171, 70109707, 1084599, 65.40214, 49, MSG_HR_READY, 
192, 14, 1, 10.00, 10639029, 70127803, 1086223, 65.40214, 49, MSG_HR_READY, 
192, 15, 1, 10.00, 10643691, 70135193, 1087757, 65.40214, 49, MSG_HR_READY, 
192, 16, 1, 10.00, 10649185, 70158215, 1089957, 65.40214, 49, MSG_HR_READY, 
192, 17, 1, 10.00, 10657233, 70185523, 1091999, 65.40214, 49, MSG_HR_READY, 
192, 18, 1, 10.00, 10662023, 70203619, 1093775, 65.40214, 49, MSG_HR_READY, 
192, 19, 1, 10.00, 10670295, 70229855, 1095755, 65.40214, 49, MSG_HR_READY, 
193, 0, 1, 10.00, 10671989, 70223109, 1096969, 65.406, 49, MSG_HR_READY, 
193, 1, 1, 10.00, 10677067, 70243669, 1097727, 65.406, 49, MSG_HR_READY, 
193, 2, 1, 10.00, 10671477, 70224823, 1097105, 65.406, 49, MSG_HR_READY, 
193, 3, 1, 10.00, 10666527, 70193981, 1095709, 65.406, 49, MSG_HR_READY, 
193, 4, 1, 10.00, 10651581, 70163141, 1092227, 65.406, 49, MSG_HR_READY, 
193, 5, 1, 10.00, 10633759, 70080471, 1085807, 65.406, 49, MSG_HR_READY, 
193, 6, 1, 10.00, 10600193, 69969531, 1076601, 65.406, 49, MSG_HR_READY, 
193, 7, 1, 10.00, 10557333, 69855593, 1065917, 65.406, 49, MSG_HR_READY, 
193, 8, 1, 10.00, 10513449, 69738015, 1052727, 65.406, 49, MSG_HR_READY, 
193, 9, 1, 10.00, 10468035, 69617651, 1040403, 65.406, 49, MSG_HR_READY, 
193, 10, 1, 10.00, 10422427, 69513563, 1028793, 65.406, 49, MSG_HR_READY, 
193, 11, 1, 10.00, 10383463, 69399519, 1018609, 65.406, 49, MSG_HR_READY, 
193, 12, 1, 10.00, 10353251, 69321347, 1010807, 65.406, 49, MSG_HR_READY, 
193, 13, 1, 10.00, 10331119, 69264163, 1004849, 65.406, 49, MSG_HR_READY, 
193, 14, 1, 10.00, 10318599, 69223363, 1000949, 65.406, 49, MSG_HR_READY, 
193, 15, 1, 10.00, 10310519, 69212119, 999189, 65.406, 49, MSG_HR_READY, 
193, 16, 1, 10.00, 10317609, 69216511, 998725, 65.406, 49, MSG_HR_READY, 
193, 17, 1, 10.00, 10325817, 69234393, 999575, 65.406, 49, MSG_HR_READY, 
193, 18, 1, 10.00, 10337665, 69264805, 1001299, 65.406, 49, MSG_HR_READY, 
193, 19, 1, 10.00, 10349737, 69301429, 1003651, 65.406, 49, MSG_HR_READY, 
194, 0, 1, 10.00, 10361905, 69332591, 1006421, 65.40648, 49, MSG_HR_READY, 
194, 1, 1, 10.00, 10382091, 69379601, 1008355, 65.40648, 49, MSG_HR_READY, 
194, 2, 1, 10.00, 10386625, 69398661, 1010861, 65.40648, 49, MSG_HR_READY, 
194, 3, 1, 10.00, 10392183, 69404123, 1012561, 65.40648, 49, MSG_HR_READY, 
194, 4, 1, 10.00, 10399815, 69433465, 1013851, 65.40648, 49, MSG_HR_READY, 
194, 5, 1, 10.00, 10405469, 69433143, 1015117, 65.40648, 49, MSG_HR_READY, 
194, 6, 1, 10.00, 10410483, 69448349, 1016035, 65.40648, 49, MSG_HR_READY, 
194, 7, 1, 10.00, 10413997, 69473729, 1016741, 65.40648, 49, MSG_HR_READY, 
194, 8, 1, 10.00, 10417189, 69451133, 1018123, 65.40648, 49, MSG_HR_READY, 
194, 9, 1, 10.00, 10419361, 69471479, 1019527, 65.40648, 49, MSG_HR_READY, 
194, 10, 1, 10.00, 10426739, 69495359, 1021681, 65.40648, 49, MSG_HR_READY, 
194, 11, 1, 10.00, 10432903, 69529091, 1024261, 65.40648, 49, MSG_HR_READY, 
194, 12, 1, 10.00, 10439355, 69557575, 1026721, 65.40648, 49, MSG_HR_READY, 
194, 13, 1, 10.00, 10452705, 69576637, 1029415, 65.40648, 49, MSG_HR_READY, 
194, 14, 1, 10.00, 10462765, 69606513, 1031585, 65.40648, 49, MSG_HR_READY, 
194, 15, 1, 10.00, 10470047, 69639175, 1033535, 65.40648, 49, MSG_HR_READY, 
194, 16, 1, 10.00, 10476051, 69645813, 1034507, 65.40648, 49, MSG_HR_READY, 
194, 17, 1, 10.00, 10478605, 69652025, 1035387, 65.40648, 49, MSG_HR_READY, 
194, 18, 1, 10.00, 10480841, 69647741, 1035865, 65.40648, 49, MSG_HR_READY, 
194, 19, 1, 10.00, 10482183, 69635319, 1035735, 65.40648, 49, MSG_HR_READY, 
195, 0, 1, 10.00, 10479691, 69630073, 1035637, 65.44392, 49, MSG_HR_READY, 
195, 1, 1, 10.00, 10484067, 69642815, 1035691, 65.44392, 49, MSG_HR_READY, 
195, 2, 1, 10.00, 10476211, 69625681, 1035477, 65.44392, 49, MSG_HR_READY, 
195, 3, 1, 10.00, 10472857, 69631679, 1035365, 65.44392, 49, MSG_HR_READY, 
195, 4, 1, 10.00, 10473847, 69628467, 1035083, 65.44392, 49, MSG_HR_READY, 
195, 5, 1, 10.00, 10474295, 69625681, 1035311, 65.44392, 49, MSG_HR_READY, 
195, 6, 1, 10.00, 10477201, 69621291, 1035873, 65.44392, 49, MSG_HR_READY, 
